Index,TCOO,Cooling_Cost,Heating_Cost
82,65284.35,"792.26,1068.68,1323.28,161.51,448.57,153.03,307.09,620.61,507.06,234.25,345.96,563.72,393.06,876.56,427.39,482.97,1074.48,739.58,632.34,134.79,1281.13,870.26,894.99,392.24,1122.7,757.39,759.35,493.99,230.85,1221.13",[]
83,66694.6,"1235.03,213.96,578.14,235.52,905.86,395.21,167.34,1093.98,553.49,1440.03,576.79,314.14,810.39,604.01,977.21,244.78,732.7,1191.76,1028.03,636.48,584.52,607.86,927.71,259.37,802.65,1030.55,931.49,846.5,903.77,681.82",[]
84,67007.8,"304.76,159.73,1337.91,336.98,922.0,1330.02,543.85,1435.94,745.4,584.18,892.85,778.34,599.5,1370.58,526.52,151.8,213.96,723.05,134.79,1079.82,726.06,391.79,215.77,891.92,1093.24,363.52,1442.41,615.68,1172.61,406.45",[]
85,65128.55,"373.57,297.03,938.39,136.65,1585.84,1173.16,979.81,436.59,519.17,296.95,380.98,501.48,1111.28,757.19,140.73,634.0,772.83,835.44,111.12,838.6,444.26,390.44,634.72,350.0,502.26,369.88,988.16,619.73,360.38,1006.9",[]
86,63775.66,"499.72,97.98,707.36,394.39,97.53,258.85,622.7,383.01,967.5,999.08,346.29,796.49,904.37,399.52,1208.29,917.63,1042.58,533.34,388.5,335.94,251.5,625.58,379.91,800.9,288.02,95.77,1364.99,192.32,371.5,638.47",[]
87,66151.0,"260.03,653.41,1324.6,502.33,333.64,586.85,319.35,617.45,668.1,810.39,822.5,277.7,458.13,913.25,1272.24,341.47,415.13,864.67,148.28,1000.58,706.6,446.83,1021.93,281.17,650.36,594.42,1368.39,1094.92,1424.75,870.2",[]
88,65385.76,"1001.39,592.84,824.68,385.49,263.97,1063.98,151.51,918.9,968.42,439.67,260.99,1111.77,264.17,1383.96,558.46,663.57,117.77,652.61,536.47,981.64,242.01,105.51,255.56,410.58,447.82,584.25,1323.05,788.37,637.82,1101.3",[]
89,65651.6,"448.57,756.86,87.79,1092.45,1131.97,331.26,478.85,162.58,572.44,241.53,1098.21,764.35,1175.24,87.79,697.82,611.79,772.62,985.73,987.32,318.2,400.02,526.09,524.13,1009.06,1067.42,647.55,606.68,599.48,1026.29,736.48",[]
90,66653.96,"1084.62,612.67,170.95,234.75,117.65,1204.33,718.81,522.76,981.64,935.3,872.51,827.4,1327.76,1091.88,645.74,686.63,1096.28,129.5,231.84,1116.82,661.18,501.18,692.86,242.01,499.12,1043.29,328.02,1086.2,789.28,521.42",[]
91,66921.58,"880.72,552.64,294.06,708.93,816.78,899.99,554.34,995.25,745.4,472.21,782.67,365.46,671.27,662.24,97.53,940.24,704.3,486.71,570.8,1380.54,1086.31,1001.47,690.69,538.49,562.34,472.69,852.83,787.85,982.8,1328.34",[]
92,65866.44,"620.52,190.6,1264.26,1016.52,984.89,358.7,944.74,656.92,677.2,179.63,733.34,894.99,392.95,394.13,619.27,565.34,652.05,304.8,103.84,407.64,198.33,693.63,1338.58,1245.72,1277.72,941.09,390.01,502.33,116.54,1117.45",[]
93,68574.86,"1039.88,442.46,581.96,885.29,112.92,989.92,237.62,866.12,791.77,1254.26,987.5,1092.45,1033.08,585.24,478.45,1017.64,1079.03,762.79,1122.79,1391.79,427.36,798.68,581.38,745.79,958.66,1341.64,494.13,1174.79,194.03,601.35",[]
94,67158.65,"1080.25,1034.68,479.7,244.72,883.2,1124.8,534.66,118.63,461.69,1431.8,910.3,880.9,1201.86,764.88,229.01,304.68,1043.06,675.4,600.77,547.74,415.58,757.48,388.18,253.63,902.0,520.37,1609.3,1059.77,211.64,872.74",[]
95,65699.92,"594.42,282.8,728.16,497.82,303.66,1014.15,517.16,1328.34,421.49,510.99,565.49,114.97,947.73,530.51,1196.08,736.48,1091.39,1062.97,608.33,772.36,990.54,1398.18,504.2,379.63,632.94,115.94,486.01,165.26,374.66,625.09",[]
96,67671.61,"830.65,779.89,1047.11,824.28,356.79,625.09,1290.88,632.31,606.61,1168.96,1013.12,736.0,448.53,418.33,135.39,1076.42,488.4,689.2,855.13,185.32,197.67,1290.32,611.7,464.98,481.04,1490.74,246.14,1482.69,1022.9,1048.05",[]
97,67247.22,"1166.73,790.61,654.82,910.3,930.26,506.83,352.96,449.34,1039.56,1179.1,102.27,409.23,342.88,248.25,567.13,1244.78,813.7,666.83,685.99,943.59,1106.87,1492.11,103.84,604.71,895.92,870.61,314.18,1345.48,868.65,240.84",[]
98,65141.85,"768.94,1522.84,230.77,563.95,322.71,1029.27,197.67,88.17,1104.28,335.76,159.77,511.24,770.51,832.22,242.99,493.87,494.98,812.23,414.81,777.13,504.69,480.81,529.85,1704.46,467.74,854.62,860.51,750.45,707.73,368.09",[]
99,68308.39,"580.87,1213.87,1080.21,139.17,720.66,609.93,1408.28,1266.53,333.78,444.55,662.65,590.18,925.02,1247.1,670.76,1144.82,527.09,1425.19,245.34,629.84,1391.8,880.24,659.48,222.98,967.5,165.01,1245.87,421.21,974.19,338.22",[]
