Index,TCOO,Cooling_Cost,Heating_Cost
78,13010.76,"365.73,1250.8,611.15,1161.38,1157.73,626.85,389.31,306.21,623.32,269.98,952.37,413.3,373.12,289.59,321.81,241.12,351.07,641.82,747.19,964.98,933.15,390.12,787.23,490.75,327.61,1360.71,452.15,902.15,836.0,802.08",[]
79,13532.6,"810.12,189.85,1144.44,402.07,820.98,466.8,298.56,1085.87,1154.22,548.48,313.1,572.34,954.73,295.62,1605.44,766.21,835.71,364.0,796.41,452.99,242.48,714.8,667.28,120.01,565.84,420.46,370.73,137.45,1521.79,1535.4",[]
80,11381.01,"613.68,304.41,484.52,483.81,815.39,577.23,191.34,605.22,662.5,756.23,106.77,628.43,622.57,575.73,223.08,520.25,185.59,397.37,234.32,1530.41,382.54,724.28,648.71,184.29,898.3,646.98,1505.64,423.83,150.34,1523.16",[]
81,13843.98,"235.76,459.5,806.57,246.46,895.95,834.83,334.75,1036.32,407.94,854.46,273.36,244.84,371.22,283.39,1852.83,1136.43,1064.32,664.33,646.71,1273.7,1047.98,418.79,168.31,1247.09,617.69,323.05,618.68,840.08,1205.46,1003.01",[]
82,13444.67,"153.18,480.44,762.26,702.46,474.46,563.08,809.23,820.64,909.82,1267.91,224.83,472.13,121.16,478.95,1023.71,1356.61,752.74,1077.04,497.75,1060.95,412.24,1134.55,284.2,834.92,1546.56,528.01,149.44,783.68,242.4,202.16",[]
83,12942.52,"334.96,539.93,281.61,691.95,787.25,792.14,753.63,211.27,441.2,667.78,698.49,786.65,266.48,1051.8,343.73,945.09,1238.32,551.26,363.88,1324.2,527.21,541.37,692.09,516.31,649.79,839.42,287.88,1589.71,652.66,421.93",[]
84,14538.18,"890.58,299.55,806.26,580.05,1103.6,1076.59,501.51,207.74,1182.81,749.22,691.23,486.04,548.33,933.12,583.77,1200.31,560.82,275.54,599.42,762.9,165.46,1571.47,389.22,1310.11,896.85,292.44,413.3,788.03,1172.12,640.57",[]
85,16942.66,"508.13,1290.65,100.7,1693.3,371.25,912.37,591.68,353.86,1093.48,394.98,478.72,571.16,1491.33,1010.07,1775.44,479.14,1674.54,948.35,1204.41,793.41,404.34,252.91,913.12,616.15,758.89,940.22,859.92,1323.63,1057.77,664.18",[]
86,12919.11,"299.18,1128.69,240.06,225.5,528.31,140.81,1164.4,381.31,183.77,698.23,195.48,1482.63,1212.15,669.17,726.44,1135.04,696.48,501.51,576.73,709.11,602.82,1034.06,228.16,895.74,123.32,429.12,717.01,815.69,1052.14,1026.67",[]
87,17416.74,"574.09,506.16,1360.38,432.76,921.6,1476.24,1050.86,627.42,982.09,1365.45,238.72,914.27,305.94,1364.87,306.69,768.33,1113.93,1069.18,1531.43,1117.66,859.39,504.95,1323.0,1272.69,396.14,465.35,862.28,664.8,1278.31,129.85",[]
88,13055.18,"690.74,184.93,638.84,344.68,1280.27,896.85,462.76,1433.9,374.82,504.06,1134.45,364.15,694.7,612.22,600.03,256.41,714.7,388.19,266.64,857.8,234.4,776.85,1052.45,408.38,409.56,870.26,909.64,804.07,650.38,549.34",[]
89,14760.66,"764.8,1235.85,426.76,1124.15,1021.79,605.47,1015.4,833.17,397.96,325.79,344.49,467.92,589.42,705.54,1046.89,820.92,1112.33,323.24,263.83,466.8,987.07,1029.13,225.27,205.43,137.41,862.28,1045.97,1378.42,1022.11,1114.46",[]
90,14415.49,"396.53,718.81,933.48,801.39,879.91,717.29,136.94,1004.25,893.92,528.26,942.06,115.88,705.06,873.58,600.51,818.82,686.65,760.88,873.94,555.68,760.84,427.08,837.64,1440.14,145.95,760.84,771.71,1187.67,416.8,996.37",[]
91,13660.63,"513.57,633.5,959.04,218.7,877.0,225.61,1059.7,805.25,319.96,525.86,1292.61,630.78,622.77,883.46,538.9,1414.77,361.5,150.34,214.71,942.06,290.31,1805.66,843.25,502.32,944.09,912.6,213.0,293.46,658.22,734.14",[]
92,13874.91,"536.18,429.65,617.95,167.22,444.77,929.33,1203.79,599.64,927.22,1456.19,435.82,842.78,350.94,457.54,1638.56,653.14,471.32,645.11,218.14,165.51,1349.0,1498.85,378.24,400.15,1164.4,537.98,1116.73,253.83,322.93,447.54",[]
93,16809.73,"762.52,1592.78,870.04,250.38,1231.89,1110.95,596.18,617.52,772.26,526.5,1324.2,621.82,916.08,620.04,1630.63,350.99,813.89,1477.59,388.09,1053.32,358.58,1686.63,930.71,511.57,217.49,1007.26,858.86,240.74,670.89,268.07",[]
94,14617.54,"628.61,820.72,334.75,840.65,786.56,1047.24,870.26,1004.85,615.39,730.59,791.75,181.03,636.74,1578.13,876.26,407.29,185.0,1176.57,829.86,515.55,310.54,1002.89,147.25,231.39,951.27,1133.29,582.4,960.79,755.54,649.95",[]
95,15394.24,"1217.48,525.66,452.33,589.62,778.88,170.79,952.37,1264.57,948.35,868.56,1235.85,1003.01,1743.63,1172.82,349.89,195.18,211.71,807.63,620.04,1172.07,380.72,838.92,618.42,391.75,208.06,1074.94,572.34,1176.02,678.98,129.85",[]
96,13989.82,"709.43,890.32,1180.64,423.52,627.46,488.93,837.55,286.55,953.45,100.73,510.85,218.22,1006.09,714.03,569.03,355.65,1069.01,905.12,916.39,958.71,878.09,1297.1,223.79,622.71,1525.98,554.96,545.82,755.44,375.87,353.84",[]
97,14165.93,"672.01,342.59,884.45,568.51,834.92,416.19,609.7,206.7,133.04,346.23,732.72,1468.78,960.52,1537.36,1324.24,429.18,1288.2,327.51,576.79,1296.96,556.99,890.58,560.05,102.0,630.82,1023.09,811.67,593.29,988.22,223.62",[]
98,13482.53,"905.84,124.73,569.21,469.78,443.46,137.13,361.5,1674.51,813.89,1321.38,770.19,637.08,1203.82,807.01,257.77,370.65,403.18,815.0,212.48,924.93,416.92,548.33,461.46,288.24,1078.7,1727.82,214.05,1051.74,340.73,1025.58",[]
99,15331.19,"360.32,501.11,1151.01,757.56,1337.0,1283.71,1022.94,611.92,600.05,899.79,695.79,1138.24,449.23,677.14,468.75,462.11,1212.43,568.16,949.21,378.68,1074.77,1284.37,111.62,832.92,386.06,145.67,701.63,441.01,978.73,756.24",[]
