Index,TCOO,Cooling_Cost,Heating_Cost
65,305329.82,[],"14070.58,15290.79,14488.03,13138.79,15215.36,14433.29,12488.89,13194.05,15687.11,16286.36,16813.86,13610.79,15989.41,14218.42,15777.22,14600.96,13821.9,13641.47,15022.06,12960.89,13190.59,15752.78,15044.95,12780.74,15756.95,15549.66,13199.18,15839.21,14541.47,13086.45"
66,301937.82,[],"14645.9,12941.05,13935.62,13641.38,16137.21,13475.2,13218.81,15156.46,13427.9,14719.71,16224.66,15764.47,15016.51,13838.86,14590.38,13634.9,13339.45,13535.07,16200.27,14140.13,13556.92,14790.64,14332.63,14288.25,15283.21,14624.58,13461.41,13982.92,15112.72,14145.7"
67,307541.34,[],"14308.92,15349.03,13627.97,15499.98,16360.96,15817.88,15567.78,14263.38,14076.14,13411.82,13631.83,14355.28,14053.62,14613.01,12967.68,15139.75,13400.69,15459.93,12798.52,15744.97,14775.81,14644.37,13222.9,16575.11,15266.62,14028.16,15003.86,13676.59,15799.5,15427.86"
68,304510.43,[],"15715.07,13138.79,14131.68,15134.37,14561.4,14404.13,15017.3,16104.43,15279.79,14994.84,15172.47,12600.83,14287.31,12697.39,15305.12,15197.64,13675.94,13270.91,14207.99,14476.92,14039.81,14750.6,15037.25,13302.0,15330.15,13733.63,16457.84,14338.86,13241.02,13618.39"
69,298534.48,[],"15554.86,13199.8,13403.2,13202.81,14101.18,16021.96,12552.36,13515.57,13839.37,14205.42,14617.13,13075.86,13811.22,15740.39,13437.57,14825.49,13982.92,14818.09,15305.87,13487.07,13045.91,14602.7,13094.37,14752.5,15827.45,13650.55,15610.9,13440.35,16044.35,14508.11"
70,308175.75,[],"16993.48,13918.66,14142.34,14913.82,14116.9,13561.65,13143.91,13207.51,15189.91,16149.34,15203.67,14799.69,15623.43,14788.64,16108.6,14040.39,15380.02,15863.92,13671.85,13853.81,15312.03,13386.07,13423.8,13279.93,14420.54,13504.04,15833.18,16141.17,14765.54,14993.15"
71,306024.54,[],"13534.26,13817.47,14597.86,16079.55,13508.0,12664.35,14613.74,15006.35,15701.9,13642.39,14101.63,13580.4,14841.18,15261.53,16559.01,14803.39,15482.23,13140.9,14865.03,13772.31,13965.77,15064.4,16699.49,14817.5,15088.47,14705.16,16127.66,14770.32,12899.59,14678.73"
72,295244.9,[],"14087.83,13744.15,13978.34,15911.84,12544.18,13901.0,13858.12,13299.46,13506.54,14625.59,12774.67,12524.13,14447.82,14264.33,14429.15,15146.56,13006.17,14154.61,15931.69,12724.92,15071.07,13830.75,13557.72,14382.56,15308.06,13383.67,13512.29,15872.0,14297.53,13733.63"
73,305779.65,[],"15653.51,14255.11,16192.99,14389.09,15393.83,13058.3,15660.81,13701.2,14307.78,14355.77,14993.29,12942.09,15642.8,14316.76,13980.7,15511.75,13693.36,13917.46,15114.92,14227.31,13352.33,13756.03,13992.04,14824.64,13643.13,15127.08,14061.01,15064.54,14691.44,15501.09"
74,301497.11,[],"15407.7,16547.5,13840.42,14233.31,14133.0,15717.2,13667.05,13520.68,14980.28,14265.66,14138.35,13996.37,15984.66,13674.21,13736.14,13972.89,14517.85,14277.28,14007.03,14845.21,12704.7,14899.01,14442.78,14508.26,13725.44,13457.83,13116.18,13620.66,13217.45,13677.23"
75,300905.17,[],"13935.02,14298.54,14266.15,13935.8,14081.57,16164.19,13647.27,13688.02,13962.38,15634.99,15035.85,14989.29,13006.59,13107.15,12639.79,13854.96,15295.45,14956.86,15400.31,14069.61,15636.26,15528.44,12734.88,13167.14,14968.33,14083.9,13307.17,12938.41,14119.6,16909.35"
76,306601.68,[],"13884.6,15689.17,16744.77,16189.24,13491.89,13695.43,14933.45,16139.31,14229.22,15451.52,13527.89,14052.92,14307.08,13567.75,14033.94,13712.84,15714.4,15423.99,12903.82,13657.88,15730.14,14440.26,12995.3,15933.61,15413.14,13827.62,13338.83,14600.63,13464.97,14159.84"
77,300577.04,[],"15897.97,14790.64,13975.95,13622.95,14827.06,15858.14,14474.53,13065.45,13114.62,14345.79,14485.24,13017.41,13566.1,16176.82,15023.63,15590.25,14247.87,12477.18,13496.94,13814.92,15327.86,13994.6,12956.8,14404.13,13910.62,12670.84,13327.59,14223.19,15327.63,15197.01"
78,300420.84,[],"13065.45,12705.49,13501.35,14617.85,16139.31,12893.97,14859.0,14561.64,14347.33,14917.9,13701.65,13838.8,14428.3,14813.64,13662.81,13617.78,14604.82,15265.3,13369.66,16457.39,12986.83,16377.56,13760.52,13138.81,16269.94,13342.96,14287.31,13878.22,16004.83,15162.77"
79,301942.27,[],"14677.59,15653.51,12986.75,15989.63,15506.88,14675.82,14912.43,13296.83,15264.05,14315.32,14187.95,13213.51,13351.66,14606.17,13462.3,13046.72,13263.7,15134.97,14750.15,14975.57,15799.5,13009.23,13020.73,12664.67,15044.21,12765.51,15715.07,15327.4,13487.07,15167.73"
80,298690.76,[],"15167.02,15658.33,14724.07,15522.29,13822.74,13854.46,13002.34,13388.03,13459.07,13195.22,13702.78,13903.0,16187.68,13847.0,15130.82,12798.75,13671.72,13350.63,12818.68,13214.59,14507.53,14037.18,14234.9,13503.89,15198.94,15504.69,13685.99,15967.0,14045.98,14218.54"
81,302729.35,[],"15179.02,14940.05,14736.82,16027.42,13074.28,13883.95,13382.08,12468.7,13689.04,16108.6,14366.11,14227.22,15366.57,14777.06,15572.73,13802.37,13541.43,13738.25,14889.6,15512.45,14378.02,14486.98,12478.1,14122.24,13533.58,14069.85,15776.41,14227.76,14786.02,14055.34"
82,300537.51,[],"14511.62,15858.42,13016.64,13905.05,12426.52,13617.78,14189.73,14045.98,13010.21,12871.81,14760.48,15016.51,14105.9,16281.39,15427.36,15693.9,14830.24,14263.78,12702.82,15196.22,14713.56,14823.11,15873.33,13796.78,15107.8,13324.64,15549.66,13030.42,12514.08,15180.89"
83,303859.59,[],"16075.5,14147.81,13906.2,14891.96,15309.95,12426.68,13822.74,14321.85,14288.25,15619.97,15037.4,15416.75,13937.9,14310.96,13006.04,14679.78,15183.46,14256.83,13855.4,13641.35,14389.93,16299.27,14732.88,14011.81,15516.05,13332.39,13097.6,13742.38,15134.37,14378.02"
84,304366.75,[],"15725.3,13332.18,13989.26,14328.55,15655.02,15196.22,14730.3,14568.47,14462.82,14966.05,13131.2,15458.47,14479.63,13412.82,15662.8,14687.02,14193.42,15121.88,15635.53,13306.18,14358.53,15067.77,12753.36,13510.5,13371.02,14021.98,15662.43,14997.62,13277.06,13532.79"
85,304069.15,[],"15784.25,15687.11,14330.74,12938.91,15612.76,15929.25,14714.56,16555.15,14950.56,13185.46,13425.14,12569.2,14569.64,12955.45,15412.48,15524.26,15178.36,12564.74,15013.94,13371.72,13455.29,14285.61,13659.12,13786.97,15568.45,12956.98,14006.82,14693.93,14408.49,14100.73"
