Index,TCOO,Cooling_Cost,Heating_Cost
56,301088.95,[],"14571.12,14788.52,13673.54,13644.44,13113.32,14710.54,14922.02,14550.31,17419.04,15762.33,14951.23,13750.26,16111.48,15250.48,15753.93,13464.17,15259.21,14914.76,15254.53,16399.34,14423.59,14227.43,15162.3,16557.01,15401.55,14849.63,15275.34,15841.67,15449.32,14295.86"
57,296820.08,[],"14564.0,15543.41,13808.36,13233.08,14228.79,15369.23,16011.85,13405.32,14105.12,15508.82,15248.65,15284.54,15081.43,13795.02,14269.99,13854.58,15779.21,15932.59,13495.22,14655.08,15275.3,13300.99,14791.18,16827.76,14670.64,14521.3,13786.71,15890.74,13005.77,16798.9"
58,310639.31,[],"14662.59,15179.21,15490.95,16654.36,15646.29,14849.37,15269.93,14746.52,15224.31,15910.7,15277.64,14951.18,15957.49,16621.98,15599.12,15579.43,14587.5,17122.56,14499.48,15001.33,15215.27,15229.84,15291.36,13820.3,16954.46,16890.95,15799.52,12994.75,16815.23,13321.14"
59,302236.48,[],"15157.78,15142.44,14931.18,16750.67,14207.72,14089.01,14972.75,14377.06,14346.02,14026.92,14531.31,14454.49,15080.33,13822.23,13128.18,13378.5,14179.74,17540.34,16644.92,15226.77,16237.35,16369.64,16084.08,15431.28,15685.43,16503.36,14802.75,14008.17,14865.27,14620.47"
60,297283.26,[],"15146.31,15957.47,16168.07,14102.67,14400.83,14006.4,13385.93,14597.94,14854.25,14494.21,15098.85,14203.59,16341.68,14443.45,15248.65,14384.99,13644.44,14411.32,15079.66,14024.67,15844.77,13167.86,13862.76,14865.79,15599.95,13615.3,15115.37,14514.02,16227.22,14353.65"
61,305303.28,[],"14355.06,15668.24,15362.26,13810.57,15218.82,16081.24,13893.61,15490.23,13807.03,14511.33,17033.15,16432.14,14342.07,16332.92,13472.96,15458.59,16261.38,16754.44,15248.43,15538.94,17128.02,13826.43,14297.3,15339.11,14198.58,15671.39,17198.03,12935.68,14190.88,13450.4"
62,298675.9,[],"14607.85,13820.62,14382.91,16472.74,13812.27,15976.17,13978.9,14250.53,14918.91,15742.96,15665.12,15227.89,14191.36,15384.91,14673.0,14008.5,14669.62,14317.38,14392.37,14562.48,15859.34,13451.78,15484.11,16295.61,14114.47,14663.88,15165.1,13595.18,15616.65,14636.55"
63,302818.43,[],"14858.31,16609.1,14134.57,14281.51,14424.18,15988.87,14467.12,14713.61,14116.47,16179.05,14750.88,15318.91,13204.12,14434.41,15591.88,16574.58,13350.48,15221.17,16353.93,14550.25,15714.18,13237.16,14186.71,15278.08,16958.37,16059.73,16020.97,14780.89,15464.74,13862.42"
64,302796.02,[],"15493.26,15848.97,16575.11,13193.05,15149.84,13756.74,13115.94,16238.64,15977.23,15142.27,14257.0,16291.64,17036.07,14915.29,15135.31,14662.07,13919.78,15323.9,15240.74,14386.26,15327.3,14356.24,15280.64,14723.49,15491.2,13293.04,15224.69,13687.76,15556.68,13793.86"
65,301445.08,[],"14154.44,16577.38,16425.33,15692.86,14438.77,12949.19,14710.54,13944.56,15440.31,16100.59,14335.6,14263.65,16707.21,14498.09,15501.54,14439.7,15994.6,15054.86,15438.34,13595.58,14184.47,15057.91,15398.4,13703.25,14794.08,14567.55,13968.57,14427.63,14476.82,15855.89"
