Index,TCOO,Cooling_Cost,Heating_Cost
76,30946.1,"326.94,350.85,319.1,1597.46,360.99,126.63,972.46,438.84,159.92,791.56,269.9,757.91,991.61,523.84,562.72,763.52,637.71,513.8,399.24,708.39,288.16,153.12,737.7,818.29,173.98,625.82,508.47,489.97,933.02,446.57",[]
77,34291.28,"1085.92,465.42,1088.67,750.25,560.73,723.15,584.45,1356.15,833.8,214.69,743.53,1210.22,235.37,690.16,309.66,706.31,449.73,699.32,335.86,599.03,1062.44,819.47,267.48,253.04,915.87,1258.4,1217.06,614.79,433.5,1106.4",[]
78,34022.21,"760.71,690.84,1044.47,482.54,141.5,818.29,973.58,1160.91,232.01,131.21,1117.33,146.84,331.53,608.04,1136.83,320.17,752.06,526.81,862.04,1294.11,390.62,1336.68,508.24,220.78,1178.83,639.52,1317.94,1021.58,361.19,1410.03",[]
79,32958.78,"135.29,957.52,720.66,564.28,806.62,702.76,470.71,859.23,233.85,1027.44,97.79,227.92,499.35,453.08,1199.0,1235.72,108.39,337.18,1065.83,1015.53,965.75,198.42,1169.21,953.3,291.37,436.73,832.07,1108.15,394.15,1214.64",[]
80,32142.14,"326.37,512.78,107.4,159.82,501.9,721.69,521.47,1169.12,944.03,879.98,753.83,1022.33,1157.54,464.42,872.73,136.87,824.81,129.26,445.22,892.6,408.83,909.45,252.86,763.01,732.48,1013.22,359.31,262.91,621.59,971.82",[]
81,34777.66,"1523.54,795.62,366.85,723.73,1275.63,430.2,967.22,471.22,286.03,750.45,1078.55,1198.54,683.83,335.15,1050.3,387.85,290.52,823.2,329.23,1419.89,510.05,1121.59,1121.56,162.31,421.12,708.11,446.5,479.77,529.9,1243.33",[]
82,33629.26,"97.14,997.99,934.08,915.66,1292.99,1081.8,780.1,137.39,530.54,480.42,658.48,510.78,301.69,756.75,701.16,723.61,1082.08,1408.11,770.16,325.35,1103.22,345.32,778.1,333.34,403.87,684.91,757.28,245.02,638.94,476.13",[]
83,31225.36,"1089.01,271.5,799.31,164.47,321.93,738.35,176.25,425.2,656.75,425.99,465.02,1253.24,963.11,908.57,359.2,271.61,522.61,1352.36,380.31,249.8,657.14,327.22,1236.33,946.44,340.56,679.02,123.0,390.52,235.67,131.0",[]
84,31798.33,"252.95,191.46,588.12,291.37,433.44,1226.27,613.29,704.44,924.35,126.42,439.62,324.61,498.94,271.01,215.28,1657.19,1113.9,601.53,695.32,570.69,672.24,619.7,1189.11,110.98,801.5,767.46,1135.03,89.89,606.4,992.2",[]
85,32173.16,"1280.14,245.67,607.75,239.7,662.93,921.79,1224.56,228.17,394.63,668.69,549.51,270.14,715.25,682.23,591.19,446.13,599.03,273.33,676.89,316.95,446.37,586.11,1641.42,636.04,374.46,642.71,463.1,311.85,941.58,911.72",[]
